,frame,signal_maxima,signal_extrema,signal_maxima_nor,signal_extrema_nor
297,298,-0.0008886185815873435,-1.1916534708176912e-05,-0.0010492930291118266,8.965861650070734e-05
298,299,-0.0007313180799050117,3.336302553808263e-05,-0.0008840904898940079,-1.821410615382324e-05
299,300,-0.0005911297188615505,0.00010275928118464276,-0.0008875192703889436,-4.871084300210199e-05
300,301,-0.0005446856344463762,0.00017186621359010826,-0.000930220160003172,0.00018182884257315427
301,302,-0.0006227194505870476,0.00021425541335609274,-0.0008740953857727556,0.00011231369577865436
302,303,-0.0007993172595990766,0.00020888383307698883,-0.0009467504126669782,0.00010529090039316419
303,304,-0.000999684527619574,0.00014604344709826184,-0.0010724533309384508,-1.1739300065269521e-05
304,305,-0.0011241346555845634,3.029409687099696e-05,-0.0010197369078674327,3.3921215207348086e-05
305,306,-0.0010809820421438761,-0.00012029906260150836,-0.001250269736042711,-9.762442448987973e-05
306,307,-0.0008181797165049811,-0.0002783435809045648,-0.001169211601554604,-9.503490906192652e-05
307,308,-0.0003437768918716568,-0.00041363345849236235,-0.0008133975385541439,-0.00012453531999657112
308,309,0.0002714271037799517,-0.0005004160224935866,-4.0032254093119835e-05,-8.523774572318288e-05
309,310,0.0009102496431345237,-0.0005236728892165523,0.0010242393754143597,-5.0313134208100075e-05
310,311,0.0014398704304560694,-0.0004828652909803739,0.001713071513264922,-0.00020488222766628373
311,312,0.0017478451691627709,-0.00039210655171220915,0.0018518978977213585,7.302426298911846e-05
312,313,0.00177263075027497,-0.0002765108705404997,0.002096621334918167,-3.0678439614266803e-05
313,314,0.0015195762043361048,-0.00016541996203526385,0.001635083984980613,-0.00020811577846784697
314,315,0.0010578430823134804,-8.413281348164167e-05,0.001004261642126132,0.00011447779653879175
315,316,0.0004995647766494174,-4.638940747104248e-05,0.0003584463771323143,0.0004137449914233239
316,317,-3.213083144757126e-05,-4.991537362322127e-05,0.00019029863776448444,0.0005679439676818295
317,318,-0.0004364731367265242,-7.666780299984385e-05,-0.0001983876573607674,0.0003458446614574607
318,319,-0.0006599492716240494,-9.811278340410539e-05,-0.00032691835576167353,0.0004887468403297652
319,320,-0.0007058369944227252,-8.426496317273419e-05,-0.0002492622451307773,-0.0012456758702199158
320,321,-0.0006263264100363031,-1.3865857896037948e-05,-0.00024669967701752734,0.0005423024720926603
321,322,-0.0005004749766257423,0.00011750787107810717,-0.00022061342267419814,0.0007459602545031817
322,323,-0.0004053583119652494,0.0002941525773543492,-0.00024008162848104234,0.0007084757318339236
323,324,-0.0003895681469317296,0.0004830951974904023,-0.00018513257405434452,0.0008757021114244232
324,325,-0.00045723365491791865,0.0006425150783749353,-0.0001497748750604798,0.0007278058098608893
325,326,-0.0005673679792040299,0.0007333496809997193,-0.00010240681861349522,0.001028848657955659
326,327,-0.0006485934973444192,0.0007306173599432306,-0.0001534748353891875,0.0010881772983065328
327,328,-0.0006245675531030362,0.0006309706472272938,-0.00018902252999778536,0.0006515698461764167
328,329,-0.00044209459810417505,0.0004540693095218071,-0.00013402414956388244,0.0008960487909955242
329,330,-9.296670016811393e-05,0.000237228853132903,6.201130343383207e-05,0.0008615984857933814
330,331,0.0003776527076548901,2.4899706116709886e-05,0.00029972668996982503,0.0005407699014049825
331,332,0.0008794658336634654,-0.00014379374009683906,0.0010939626469970638,0.0003165135929782064
332,333,0.0012999603322636848,-0.00024554426069597066,0.0015808965739856093,-0.00039926263104067127
333,334,0.0015354409956168972,-0.0002780702037198992,0.0019242263455459727,8.386219439556486e-05
334,335,0.0015209038182065278,-0.00025847237168057015,0.0017308627559359505,-1.624713248408105e-05
335,336,0.0012496217224044397,-0.000215506818583033,0.0016499877219611095,0.0002825876442784817
336,337,0.0007763070169962746,-0.00017864723254934,0.0007239628827116071,5.625899767760932e-05
337,338,0.00020266837462009125,-0.00016789334028054407,-0.0001737811109012,-0.00014418402084919856
338,339,-0.00035045220385026215,-0.00018790260026215407,-0.0003008484526814677,-0.00011430915448172428
339,340,-0.0007760772134494319,-0.0002283045691004085,-0.00076787907464911,-0.00020839692959834656
340,341,-0.0010093857509707643,-0.0002696630443435858,-0.000944273362274522,-0.00023400657754893485
341,342,-0.0010429169548192903,-0.0002924244763079785,-0.0010297360023933332,-0.0021317750130251164
342,343,-0.0009243055458604374,-0.00028517061759399765,-0.0009585902582278737,-0.00025047580463701186
343,344,-0.000737488680934285,-0.00024896025021388244,-0.0009960434550669137,-0.00016796106324761412
344,345,-0.0005733497874123468,-0.00019626344465458026,-0.0008799355631328605,-0.00010445098503662673
345,346,-0.0004989938868944939,-0.00014521841495229642,-0.0008114103625887572,-0.000318095034254116
346,347,-0.0005353040348371356,-0.00011175592199127513,-0.0007080936964368504,-0.0004907958866958271
347,348,-0.0006499390121665773,-0.0001028414801291465,-0.0006151576926378779,-0.00040439127158721565
348,349,-0.000768193212177132,-0.00011347954073510418,-0.0008131804721247908,-0.0005979472004227376
349,350,-0.0007985393480108412,-0.0001285370199208415,-0.0008434987845855166,-0.0004303204412130761
350,351,-0.0006649198843121034,-0.00012855286149184519,-0.0010953238821569777,-0.0005036550987481567
351,352,-0.0003354704218736946,-9.723296710434992e-05,-0.0008673498732601976,-0.00013602195768841268
352,353,0.0001617975538628127,-2.7792197911094537e-05,-0.0005440928560227061,-0.000462263058271093
353,354,0.0007418997943662309,7.417036506155044e-05,0.00020377503568331132,-0.0003508841532802042
354,355,0.001284071007310658,0.0001922381153233626,0.001324382632841248,-0.0001365819821197764
355,356,0.0016650543325256106,0.0003045202565573453,0.0017571969323280751,-0.00015358450323117465
356,357,0.0017943069108071602,0.000390754211266029,0.001998061689482493,9.49898779781616e-05
357,358,0.0016402123814481056,0.0004385563500668522,0.0014143482702679237,9.921752290985749e-05
358,359,0.001239194342844609,0.0004465738711442003,0.0009109226434899676,-0.0003191767059098687
359,360,0.0006850231662255621,0.00042347102150553875,8.144547874540266e-05,-5.775326154460067e-06
360,361,0.00010179843139386707,0.00038325068535129407,-0.0003748943390881061,6.93425570851262e-05
361,362,-0.00039095316717479347,0.0003387978599353333,-0.0005057041147794427,9.293432672292325e-05
362,363,-0.0007104411693358532,0.00029622341688067497,-0.0006722637424113778,8.266113268568564e-05
363,364,-0.0008305739851740593,0.0002523128700780694,-0.0006379236570473821,-0.001800014239624155
364,365,-0.000784247714266737,0.00019621694009285047,-0.0008152068403638257,8.163790712911292e-05
365,366,-0.0006479542235537399,0.00011486631178831627,-0.0006648013567974882,0.00023819084745599738
366,367,-0.0005139497843259476,7.063312328992044e-08,-0.0006934470261656622,-0.00015012298367229952
367,368,-0.00045874357434886226,-0.00014552155135674636,-0.0006138962953368603,-0.0003874710712330647
368,369,-0.0005175283166588176,-0.0003061232381998107,-0.0006509478854755503,-0.0003882055273896997
369,370,-0.0006722409547650519,-0.0004553833548987548,-0.0006273425312152265,-0.0005610485330530147
370,371,-0.0008568277084719807,-0.0005632282736452419,-0.0007129365343306093,-0.0006046096635294821
371,372,-0.0009781764369085682,-0.000604738171187263,-0.0006263948976049245,-0.0005945060936375273
372,373,-0.0009465033522427612,-0.0005680245851198541,-0.0006778408143328615,-0.0004428100688756619
373,374,-0.0007060656552305793,-0.00045839661184022076,-0.0006429091799767564,-0.00047273981898658543
374,375,-0.00025678834689127437,-0.00029740720854275253,-0.000392372775074852,-0.00022355050004856813
375,376,0.0003400966451779186,-0.00011715041062061054,0.0001213444642700339,-4.845190481504025e-05
376,377,0.000974643622545857,4.8233069418142455e-05,0.0009685096306724021,0.0003266370330522036
377,378,0.0015157873449554108,0.0001710595940641423,0.001688776615441245,0.0004461395560806291
378,379,0.0018460723323003143,0.00023602896152095975,0.00233794368680986,0.00024045648755014444
379,380,0.001893340225228444,0.0002420650939750899,0.0025352976000429586,9.065861782446368e-05
380,381,0.0016500099844070984,0.00020006394333409768,0.002257008431186204,0.00015048920702993827
381,382,0.00117432090694958,0.00012788184340338282,0.0007419543115815792,0.00017207219242406721
382,383,0.0005733925993954163,4.460866998270911e-05,0.0004179069474809479,0.00018723408289623918
383,384,-2.6576722755420126e-05,-3.392931165754591e-05,1.3444080213068684e-05,3.0614038934969e-05
384,385,-0.0005139465476501939,-9.726120771937866e-05,-0.00029924617653240927,0.00038947113795975886
385,386,-0.000819253694960067,-0.00013985691662934735,-0.0004950118042597543,0.00010630702725801019
386,387,-0.0009291600896713339,-0.00015906668833873375,-0.0004714659810559012,-0.001475029273886596
387,388,-0.0008834620434665217,-0.00015280322517093078,-0.000584472020680574,0.0002680821941689384
388,389,-0.0007570243533706308,-0.00011831097285958526,-0.0005991465700351208,0.0001765379773040821
389,390,-0.0006328089279697977,-5.280361217230994e-05,-0.0006001745642754402,0.00012923572918663236
390,391,-0.0005744503561484871,4.4127911024007914e-05,-0.0005253412253756646,9.292934937966695e-05
391,392,-0.000606559808231314,0.00016732439282230024,-0.0005312117403497507,0.00011774311305370069
392,393,-0.0007083315383863833,0.0003036414853640611,-0.0004311103616872213,0.0001941426840886802
393,394,-0.0008219227493484083,0.00043185207820556197,-0.00043518189761351957,0.00020701984156837693
394,395,-0.000872678368540844,0.0005257394992521174,-0.00048318228286681165,0.0003844348684654455
395,396,-0.0007948177947098203,0.0005600886649208933,-0.0006577929128664075,0.00019669680841164215
396,397,-0.0005546555518991241,0.0005180274107487792,-0.0005015056681613696,0.00026991046276993505
397,398,-0.0001642286224140081,0.00039732681056999365,-0.00016130787763304165,0.0002898388181037485
398,399,0.0003188749110916986,0.00021324553026248766,0.0003667023244034617,0.00024786900512607996
399,400,0.0008055009441637268,-3.5735905199859324e-06,0.0008676156103303365,6.584539113608784e-05
400,401,0.001198543914690867,-0.00021402586985847094,0.0017527855107091822,-0.0003628094612503299
401,402,0.001419095139334541,-0.00038041125983817104,0.0019506854202353421,-0.00038159035994528556
402,403,0.0014273234828211922,-0.00047618825578571103,0.001818598984849992,-0.0018779743952687322
403,404,0.0012320078118955027,-0.0004924576356570173,0.0013196460038105923,-0.0002809537832700809
404,405,0.0008862196560476734,-0.00043909759169239734,0.0008759325819810474,-0.0003605244259816932
405,406,0.00047091927635076777,-0.00034033776913338536,0.0006594364101054786,-0.0003372874822846106
406,407,7.180705178521762e-05,-0.00022648101953330895,0.0004361225967983099,-0.0003178003669716949
407,408,-0.00024343764660824264,-0.0001247087830863532,0.00012413973015006657,-0.00021362363998306998
408,409,-0.0004408740342448472,-5.200010123648408e-05,1.0431092957084498e-05,-0.00019973863736297856
409,410,-0.0005247957696018548,-1.2200803134851743e-05,-0.00014779945509546915,-0.0017431082203632463
410,411,-0.0005304369367432899,2.329605935293036e-06,-0.00014459664706138997,-0.00017104704630289245
411,412,-0.0005079042182961919,5.63382688841723e-06,-9.962605559058128e-05,-0.00026444553950535937
412,413,-0.000502836121192358,1.1753642503698356e-05,-0.00011676001033616868,-0.00027531029096534396
413,414,-0.0005399963594452297,2.927078284759017e-05,-0.00019101963493798268,-0.0002836827549269099
414,415,-0.0006148191489349821,5.8461048517785575e-05,-0.0002490953572264494,-0.0002942808146114472
415,416,-0.0006952799377352501,9.171600306611041e-05,-0.00020208818553461605,-0.0003373449904019892
416,417,-0.0007332067019401582,0.00011682224344005976,-8.401823189222285e-05,-0.0003883640511852831
417,418,-0.0006812587805140973,0.00012186995878679244,-0.00020299998721095351,-0.0003601233708519587
418,419,-0.000510128430913646,0.00010015508191374374,-0.00014058589515457322,-0.0003683789406261799
419,420,-0.00022053726143577267,5.348690532967122e-05,7.925930750081014e-05,-0.00041086203162590406
420,421,0.00015372747910668782,-7.227057321899003e-06,0.0004646761344165282,-0.00040265424516609
421,422,0.0005526937739450115,-6.447942025926159e-05,0.001197442207169496,-0.0003435586151766005
422,423,0.0009049119165715728,-9.919031807242645e-05,0.0013103259608630942,-0.00023968744010848927
423,424,0.0011455517991710907,-9.686550264936781e-05,0.0017119258969932275,-0.00018671077265828678
424,425,0.0012325377978958008,-5.296521431720486e-05,0.0017985173005170534,-0.00010395454246674279
425,426,0.0011561374246165266,2.4410237107847928e-05,0.0016848421159084163,-0.0016207352107970613
426,427,0.0009395766065143873,0.0001157381540875223,0.0014062638143481695,-2.262679611586821e-05
427,428,0.0006310539768092583,0.00019520762039276188,0.0009764227847217879,0.00010691641978870991
428,429,0.00029004043686218557,0.00023840110871911166,0.0006070556891421943,7.3278296249776e-05
429,430,-2.7808413976812095e-05,0.00023010401006545446,0.00044386508514057953,4.088667519225669e-05
430,431,-0.00028281060506869197,0.00016956301503238982,0.00019305866168709183,8.991838216237515e-05
431,432,-0.0004574997113140304,7.123647169476237e-05,0.00021235502992995994,4.727282345958658e-05
432,433,-0.0005560470729528748,-3.941624016709337e-05,6.499856592389252e-05,2.7387192814885607e-05
433,434,-0.0005980450334937371,-0.0001338125995179906,1.624656771455768e-05,-0.001572043737502637
434,435,-0.0006092575688649287,-0.00018917408362263726,-0.00012326151427813215,-5.138819967007638e-05
435,436,-0.0006123700182383961,-0.00019549565962809256,-0.0002605577186428427,-4.685620472608676e-05
436,437,-0.0006202425211005823,-0.0001582421585915212,-0.0002503247073632968,-6.180356212818866e-05
437,438,-0.000633045022895087,-9.595095708445664e-05,-0.00023743058942345355,-2.2659403054527628e-05
438,439,-0.0006393964177247004,-3.3650568903957626e-05,-0.0002386578860158981,-2.2621921914219303e-06
439,440,-0.0006206398412976848,5.645948333063977e-06,-0.000147573808605027,-4.7768317181578285e-05
440,441,-0.0005568529756417151,8.574512321355559e-06,-0.00011638134603592826,-8.521638851738461e-05
441,442,-0.00043309633573638867,-2.4233293593503736e-05,7.50447713185084e-05,-1.397279462990804e-05
442,443,-0.00024459173602547186,-7.838933203142282e-05,0.00010021429646437132,-4.0254364646148635e-05
443,444,1.6879251168998647e-07,-0.00013042100149641273,0.0003949017333496951,-1.6096084426014373e-05
444,445,0.0002790452200366883,-0.00015538226027230875,0.000746086190709812,5.0035181966701206e-05
445,446,0.0005588837330444471,-0.00013505217253695405,0.0010295863573949835,-3.3076313348908676e-05
446,447,0.0008009553569101548,-6.421173506679575e-05,0.0008816081663016674,0.00015804930659351238
447,448,0.0009683679231982173,4.69441786643555e-05,0.0007710198281215509,0.00012718480751096803
448,449,0.0010339539714851959,0.00017507263498605144,0.0007038365168731382,0.00021415300498390727
449,450,0.0009866605066432077,0.0002900495455636674,0.0011139402488182886,0.00022352069872333015
450,451,0.0008344803230903117,0.0003635970203065593,0.0026159455139766726,0.0003826720421875245
451,452,0.0006026807480401859,0.0003775685648959918,0.0005262347787134908,0.0004928231896245654
452,453,0.00032745097112592074,0.0003292952854970588,4.039600871956456e-06,0.0004974832178073366
453,454,4.670139723239307e-05,0.0002322295378569769,-0.00015612431769168036,0.0004666570689478283
454,455,-0.00020904066811429522,0.00011158279791363922,-0.00026716748366511936,0.0004214223567258309
455,456,-0.00042249608900225496,-3.6958656932239987e-06,-0.0005190833718672362,0.0004270163507273933
456,457,-0.0005901757702406255,-8.997290496203326e-05,-0.000650815832665544,-0.0011573967799532845
457,458,-0.0007175294626683442,-0.00013595973385114717,-0.0007753471492225089,0.00029976870541035096
458,459,-0.0008108313747339042,-0.00014530441062523416,-0.0008470787440047276,0.0002609071675629772
459,460,-0.0008693954026061442,-0.0001338661030258585,-0.0008671672245817333,0.00023412940244097553
460,461,-0.0008817640043993086,-0.00012268939055964633,-0.0009450120169486617,0.000212588133718487
461,462,-0.0008280341948247175,-0.00012925729517836293,-0.0009696027237137576,0.000269328382111525
462,463,-0.0006879883480501884,-0.00016024106105389215,-0.0010252849087852766,0.00018739677967063322
463,464,-0.00045215687570672306,-0.00020843512992012902,-0.0010209362206711457,0.00017375134979739391
464,465,-0.000131398645970147,-0.00025505661175471945,-0.0009639881255424709,0.00016377419030749372
465,466,0.0002392672149535359,-0.00027664642361459064,-0.00042422712341364264,0.00014292391062004705
466,467,0.0006049739579865732,-0.000254131429675942,0.0001109746972615241,0.00021700338638023446
467,468,0.0009029294513639927,-0.00018078933543464815,0.0007825911311622378,0.00027727776388941405
468,469,0.0010785320015202617,-6.618872736574816e-05,0.0008035069679201412,0.00031005985707569986
469,470,0.0011005445599453446,6.54584260899521e-05,0.0004267873859636495,0.0005799063445485471
470,471,0.0009703001609968112,0.00018216589495650433,0.00036932000433849985,0.0006609398563368165
471,472,0.0007218042682076053,0.00025406863565934627,-0.00043444410572023473,0.0006591799022971534
472,473,0.0004125667893585787,0.0002630481977974777,-0.0005804867454608573,0.0006771068669670381
473,474,0.00010796707671364008,0.00020880238678077373,-0.0007124259856331432,0.0006576053267505787
474,475,-0.00013607629910163544,0.00010920609333707865,-0.0006735164979459389,0.0005922025917065221
475,476,-0.0002869781259706452,-5.3012998028964805e-06,-0.0009559953585071531,0.0011193315192107023
476,477,-0.00034196741046799655,-0.00010154483957616341,-0.0009171500886480004,-0.0004418117464012236
477,478,-0.00032557442848330805,-0.00015442456252444313,-0.0011440645419811518,0.0004896749056556754
478,479,-0.0002792057779486322,-0.00015504997320823832,-0.0011328494597536796,0.0005312910555563927
479,480,-0.00024614935763869105,-0.00011334393079691752,-0.001281643707817369,0.00058287066234417
480,481,-0.0002566000439005843,-5.405847352166616e-05,-0.0011619335528755912,0.0006030679841994324
481,482,-0.0003172444905772927,-7.367177405928863e-06,-0.001076788540961489,0.00039011121295749263
482,483,-0.0004086253889281203,2.8794839149741404e-06,-0.001091910613320216,0.000381773373326892
483,484,-0.0004912571738236793,-3.082122848061938e-05,-0.001018595363565511,0.00035301641043665173
484,485,-0.0005188591246454538,-9.502596304224395e-05,-0.0010351891903603806,0.0004682457254936429
485,486,-0.00045481264284672596,-0.0001582446221458542,-0.0010353376042189692,0.00039150535722869037
486,487,-0.0002867176793371554,-0.00018094650272941707,-0.0011663986238903035,0.0002588825125498868
487,488,-3.418135837589922e-05,-0.00012975781047983227,-0.0008789991609262905,0.00033663916618095616
488,489,0.00025321717564511745,8.795818035094244e-06,-0.000530976772847811,0.0002668508974574727
489,490,0.0005079063690497078,0.00021991588829181776,-0.00015433286164889836,0.00038684059677446286
490,491,0.0006631615100696013,0.0004610148017270124,0.0005268617415389752,0.0003991769234936826
491,492,0.0006732820975985238,0.0006717679050433645,0.0005643551172921721,0.0005040857699821392
492,493,0.0005287900508672188,0.000791177771568329,-5.4210273309146464e-05,0.0010333978246342124
493,494,0.000261549777823318,0.0007764603090517554,-0.00024543860719544096,0.0008790152683976937
494,495,-6.235258636409297e-05,0.0006175575359419009,-0.000639753442034237,0.0006986004821145766
495,496,-0.00036036984331999666,0.0003421891747864114,-0.0006128828108837989,0.0007119938484987772
496,497,-0.0005568926257833372,9.312062591420089e-06,-0.0005276066255160463,-0.0009198582196545622
497,498,-0.0006053393628550381,-0.0003073032208902936,-0.0006888821505222008,-0.0009172736929063661
498,499,-0.0005021441686955005,-0.000540288659049146,-0.0008109137912647924,-0.0025868324120154156
499,500,-0.0002881060037673686,-0.0006479001796618945,-0.0007145497519781423,-0.0010431497904241848
500,501,-3.628705183909965e-05,-0.000625069669100986,0.00023416606269147046,-0.0009066901247158872
501,502,0.00017024881993940198,-0.0005028274545118641,0.00015329059790509148,-0.0007283388380297002
502,503,0.00026432292398767516,-0.00033648745287591673,0.00023498538667483183,-0.0008522860524176359
503,504,0.0002162612958948117,-0.00018664096099878954,-1.7751026473421e-05,-0.0009601430587692812
504,505,4.438071581193384e-05,-9.924759925964516e-05,-6.891300964401194e-05,-0.0008951134660229259
505,506,-0.0001893218398285037,-9.126384290359497e-05,0.000560897053779982,-0.0009924312546027408
506,507,-0.0003974510469335487,-0.0001463444313421966,-0.0001389169686349218,-0.0010025868044704934
507,508,-0.0004942123630492292,-0.00022186231709980767,-0.0005698714333341826,-0.0009891528546224853
508,509,-0.0004229169921179128,-0.00026487327459221013,-0.000722545318108071,-0.0010251303830388864
509,510,-0.00017532858400907524,-0.0002318062521609665,-0.0005932343149094713,-0.0009590289320670494
510,511,0.00020348127642041272,-0.00010543518763072035,-0.00020009684450174626,-0.0009985322049894567
511,512,0.0006266281718467035,9.655041121043195e-05,0.0010228271699885755,-0.0008816841416287838
512,513,0.0009899189382569142,0.0003245129802022866,0.0012007914219779865,-0.0008123216385786571
513,514,0.0012018278260492118,0.0005109048273055026,0.0015290075393928943,-0.0007843120269284925
514,515,0.0012096517575626666,0.0005913138326564037,0.001149611193642981,-0.0005747703010095331
515,516,0.0010138328273580051,0.0005259941827354648,0.0007666141814726966,-7.253566710652116e-05
516,517,0.000666291887635043,0.0003148819395854207,0.00012588994657470963,-0.000346247514136739
517,518,0.00025370805744063163,8.7521232988097e-07,-0.00026133898363225026,-0.0003771961643003977
518,519,-0.00012870102912023674,-0.0003402536711042591,-0.0003596504295957207,-0.0007467538533781665
519,520,-0.0004046522892680737,-0.0006206483630900187,-0.0005207620242940064,-0.0012177182653748202
520,521,-0.0005372495817497161,-0.0007656077796774018,-0.00045276722648763466,-0.0013132864853051974
521,522,-0.000536614376067564,-0.0007354038933798792,-0.0006789346848394486,-0.0026419563124553446
522,523,-0.00045295829114333757,-0.0005367835875759787,-0.0008356182594443484,-0.0004250750984716901
523,524,-0.00035772513986206353,-0.0002205483062184182,-0.0008411402024883559,-0.0007400473912833542
524,525,-0.0003188353219902061,0.00013390820715372838,-0.001028619747995366,-0.0004027289514041071
525,526,-0.00037761997159876395,0.00044208062810506587,-0.0009317759365042146,-0.00019302045502316118
526,527,-0.0005343924614136514,0.000638421866258911,-0.0008699346770259547,-0.00022962143605158514
527,528,-0.0007470068472143884,0.0006936454076350904,-0.000965784550381408,-0.0001839171523065438
528,529,-0.0009429267515205112,0.0006203155420441522,-0.0012917013503228126,-0.0002143426365338778
529,530,-0.0010413239797299294,0.00046562503626068586,-0.001449684598556241,-9.18743762702784e-05
530,531,-0.000978669742870217,0.0002942336084143261,-0.0014423499525323313,-0.0003920277114309074
531,532,-0.0007300874144667764,0.00016690449987562183,-0.0013740497640982942,-0.000276250178649
532,533,-0.00031983316073668216,0.00012163345356799309,-0.0011230564814804992,-0.0005425343293898613
533,534,0.00018257363612113176,0.0001628545510610926,-0.00037232028512569626,-0.0003338519595169594
534,535,0.0006797233067701951,0.0002615931740561016,-0.00010315246269265282,-0.0003597853819070217
535,536,0.0010721688213975696,0.0003660159760582467,0.0012222312669096646,-0.00017681175550980952
536,537,0.0012850500141168397,0.0004187469506279855,0.0011373702308099926,-7.066024393248011e-05
537,538,0.0012874965852927517,0.0003754645281391049,0.0010114262737235108,-8.759962876856766e-05
538,539,0.001099071200502634,0.00021915044695327185,0.0007005189248727691,0.00013160344557262737
539,540,0.0007815873731600998,-3.411404359121019e-05,0.00012819425885212546,-0.0002900660189578939
540,541,0.0004191920401889532,-0.00033924531314487625,-0.00011712871355900173,-0.000684379029121058
541,542,9.315286083563234e-05,-0.0006346260133815035,-7.745703197127505e-05,-0.0007981494119780627
542,543,-0.00014078041203345156,-0.0008590467724569263,2.9085408650055225e-05,-0.0008891230116279971
543,544,-0.00026564218281358834,-0.0009680928920405871,-0.00014003588234367569,-0.00047026163758807427
544,545,-0.00030348085411465293,-0.0009453228444368164,-0.0003202215900348367,-0.0007833687660396269
545,546,-0.00030303451996884065,-0.0008052749172524926,-0.0004658191213565151,-0.0017156717734829467
546,547,-0.0003192021609084359,-0.0005877978453386958,-0.0004763105788033181,-0.0005246738627750256
547,548,-0.0003911132040332472,-0.0003457057828297747,-0.0005938965169966661,-0.0002754200649922146
548,549,-0.0005259565941920902,-0.00012960066105941926,-0.0005773939524654387,1.0237341392601296e-05
549,550,-0.0006939172177589718,2.5622244076231072e-05,-0.00038620099771908943,-0.0001029235367133944
550,551,-0.0008361087994416892,0.00010873998930463575,-0.00042552182647134855,5.124391390248551e-05
551,552,-0.0008832837968494773,0.00013258627063215877,-0.0003943068462999354,1.0817293816613754e-05
552,553,-0.000779563168563297,0.0001271569649561243,-0.0005635885551040025,2.3309846241794592e-05
553,554,-0.0005035842616538463,0.0001279256809860203,-0.000707071210740328,5.3815666985848556e-05
554,555,-7.99917738695055e-05,0.00016320760300227884,-0.0004815924072046488,0.00024965122324429803
555,556,0.0004229391336420001,0.0002445340365314195,0.00025575766016548305,0.00021887153011974152
556,557,0.0009093784968230321,0.00036290582135648284,0.00171077478305038,0.0004997050012657862
557,558,0.0012810603601290805,0.0004918655058291446,0.001952025085666042,0.0005406292525244351
558,559,0.0014637358298648037,0.0005961892088083851,0.0017675697610413455,0.00057781920747206
559,560,0.001426734489630609,0.000643308288155593,0.0018067841172581865,0.000734271873002762
560,561,0.0011896502744743733,0.0006138229938380728,0.0015980559859309301,0.0007633939264477776
561,562,0.0008143975909429575,0.0005078579698359984,0.0006715060981710054,0.0007434352360433978
562,563,0.00038561741108623774,0.000345379970528139,0.00031186408321690133,0.00073043224219537
563,564,-1.3983507213599061e-05,0.00016050780313348276,4.4703904825355356e-05,0.0006238016824333857
564,565,-0.00032548586385441414,-8.306373679093114e-06,0.0002964078976759642,0.00044119236145245415
565,566,-0.0005262727291214355,-0.00012913149975048613,-0.00011004856744827859,-0.0006430551644897644
566,567,-0.0006300556036987984,-0.00018514622817592636,-0.000280995101482874,0.0004294674594910141
567,568,-0.000675436810131992,-0.00017849619140787847,-0.00046460973018222273,0.0005381702035988788
568,569,-0.0007075993470468128,-0.0001285256418789217,-0.0005151439064688428,0.0005271299657847045
569,570,-0.0007595829489820682,-6.52451115343834e-05,-0.0006545662403685037,0.0005688015281774332
570,571,-0.0008393171229213189,-2.0250861489465222e-05,-0.0006775677462455709,0.0006240881833428767
571,572,-0.0009263857893129971,-1.785957486125654e-05,-0.0007549546532482088,0.0005427593575620671
572,573,-0.0009791975448493334,-6.887466700485081e-05,-0.000861197950655947,0.000536265545725816
573,574,-0.0009499009711615744,-0.00016838415182377997,-0.0005713218109690108,0.00040376140724192224
574,575,-0.0008020230549519858,-0.00029771936417828735,-0.0005081591041148028,0.00040697788099363486
575,576,-0.0005250845637198639,-0.0004296063947322091,-0.00047372840130336725,0.00016436144280476111
576,577,-0.00014151308337653654,-0.0005349054204436804,-0.00031453308559828246,0.0002515310394260834
577,578,0.0002963466076567597,-0.0005892330519827327,0.0005036492542254961,0.00023932132558841348
578,579,0.0007182260272554458,-0.0005780855901488021,0.0008924320630620011,0.00035971073120271135
579,580,0.0010532820280342154,-0.0004996143812528043,0.0011531641607243465,0.00037795520514887393
580,581,0.001247605254073695,-0.00036474827193194454,0.0019137804532765017,0.00031229005650452226
581,582,0.0012768063202317323,-0.00019480317540793458,0.0017394250077202023,0.0005348846141676448
582,583,0.0011502860028750352,-1.705968490147506e-05,0.001079516107155274,0.000672649117052316
583,584,0.0009064482538879248,0.00014092413398716276,0.000576152411899881,0.0010388298360103868
584,585,0.0006008239874104351,0.0002572376528685161,0.0007112081166886726,0.0009958840036107626
585,586,0.0002909686774782149,0.00032056340980668625,0.0007103864685894241,0.001228099520356118
586,587,2.255730940333575e-05,0.0003329181886724931,0.000251977366851598,0.0013968415012479635
587,588,-0.0001796898877448279,0.0003092537539920278,0.0001877771843332926,0.0011386607730493284
588,589,-0.0003143325076408064,0.00027361203692697575,0.0005218351395819691,0.00015737497026417958
589,590,-0.00039886809817925626,0.0002524127339528992,-3.0462143887577218e-05,0.0013206995365788311
590,591,-0.0004605059960250963,0.0002663696715091618,-0.0003798712209455003,0.0011204831356385566
591,592,-0.0005248856841140113,0.0003231969641615304,-0.0005783773045836589,0.0011762989935400925
592,593,-0.0006058693617088729,0.0004134058712387779,-0.0004893733671272373,0.0012968530663834657
593,594,-0.000699174796087824,0.0005109460981170958,-0.0006047220635466083,0.0009152897970669436
594,595,-0.0007817164029799995,0.0005792320093293161,-0.00036319457975007917,0.0010535004628146225
595,596,-0.0008172084419172684,0.0005814622795987844,-5.7717948710040936e-05,0.0009531397052162198
